Fecha y Hora,Generación turbina kW,"Velocidad de viento en 110.0 metros [mean,m/s]","Dirección del viento en 108.0 metros [mean,grados]","Dirección del viento en 20.0 metros [mean,grados]","Radiación Solar Global Horizontal [mean,W/m2]","Presión Atmosférica [mean,hPa]","Temperatura en 108.0 metros [mean,C]","Humedad Relativa en 108.0 metros [mean,%]",Dia Juliano
2024-02-10 22:00:00,0.0,5.23227,146.20000000000002,123.11666666666667,0.0,753.1529833333334,15.746666666666668,50.92333333333334,738926.0
2024-02-10 23:00:00,0.0,4.5103306666666665,151.71666666666667,131.04999999999998,0.0,752.9868666666666,15.886666666666665,50.06,738926.0
2024-02-11 00:00:00,0.0,3.8541671666666666,147.85,128.5,0.0,752.8697833333334,15.770000000000001,50.43,738927.0
2024-02-11 01:00:00,0.0,2.5655051666666666,139.61666666666667,120.35000000000001,0.0,752.7342166666667,15.695,49.02,738927.0
2024-02-11 02:00:00,0.0,2.0641944999999997,159.6,130.88333333333335,0.0,752.4159333333333,15.728333333333333,45.03333333333333,738927.0
2024-02-11 03:00:00,0.0,2.0670845,154.68333333333334,151.6833333333333,0.0,752.0275166666667,15.43,43.468333333333334,738927.0
2024-02-11 04:00:00,0.0,1.8042881666666666,150.5,143.0,0.0,751.8185,15.11,44.49166666666667,738927.0
2024-02-11 05:00:00,0.0,3.0299788333333333,148.46666666666667,129.91666666666666,0.0,751.7483833333332,15.456666666666665,38.300000000000004,738927.0
2024-02-11 06:00:00,0.0,4.3295825,152.75,127.61666666666667,16.801280366666663,751.8005833333333,15.371666666666668,40.13666666666666,738927.0
2024-02-11 07:00:00,0.0,4.3468651666666664,147.16666666666666,122.26666666666667,176.167965,752.4654166666666,15.959999999999999,33.905,738927.0
2024-02-11 08:00:00,0.0,3.8424256666666667,151.16666666666666,152.79999999999998,445.55555000000004,753.26725,16.841666666666665,29.735,738927.0
2024-02-11 09:00:00,0.0,4.174491333333333,181.78333333333333,193.6833333333333,709.98375,753.81795,18.046666666666667,28.34,738927.0
2024-02-11 10:00:00,5.454545454545454,4.824258166666667,194.76666666666665,204.66666666666666,938.7818000000001,753.9719166666667,19.05,25.713333333333335,738927.0
2024-02-11 11:00:00,78.78787878787878,6.339833166666668,209.33333333333334,214.85,1095.3735,753.99305,19.593333333333334,26.575,738927.0
2024-02-11 12:00:00,250.9090909090909,6.3073310000000005,210.8166666666667,217.96666666666667,1175.4148333333335,753.7491166666667,20.331666666666667,24.846666666666664,738927.0
2024-02-11 13:00:00,293.030303030303,5.712609333333333,201.23333333333335,212.51666666666665,1144.7155,753.6596666666668,20.94333333333333,25.213333333333335,738927.0
2024-02-11 14:00:00,299.3939393939394,6.907060333333334,202.88333333333333,209.96666666666667,1085.1956666666667,753.3743166666667,21.358333333333334,25.336666666666662,738927.0
2024-02-11 15:00:00,345.1515151515151,8.0502125,191.25,200.36666666666667,904.6915,752.8274,21.006666666666664,27.755,738927.0
2024-02-11 16:00:00,452.72727272727275,9.1398615,195.29999999999998,201.6833333333333,682.4014833333333,752.3228333333333,20.375,30.506666666666664,738927.0
2024-02-11 17:00:00,0.0,9.217645666666668,191.66666666666666,197.73333333333335,370.5581833333333,752.0836666666668,19.423333333333332,34.916666666666664,738927.0
2024-02-11 18:00:00,0.0,9.329026166666667,184.58333333333334,194.01666666666665,221.10526166666668,751.9205333333333,18.228333333333335,39.925000000000004,738927.0
2024-02-11 19:00:00,0.0,8.098579666666666,171.23333333333335,180.86666666666667,24.167103466666664,751.7159333333333,16.873333333333335,45.20166666666666,738927.0
2024-02-11 20:00:00,0.0,5.434312666666667,161.23333333333332,173.51666666666665,0.0,751.7648166666667,15.383333333333333,52.10833333333333,738927.0
2024-02-11 21:00:00,0.0,5.953634833333333,133.29999999999998,128.25,0.0,751.77175,15.39,54.370000000000005,738927.0
