,Fecha y Hora,Generación turbina kW,pitch_angle,rotor_speed,Velocidad Real,Velocidad Predicha
1659,2024-03-17 14:00:00,282.72727272727275,-9.224882272927923,1.8096332495558851,6.870630333333334,6.301233291625977
1660,2024-03-17 15:00:00,300.6060606060606,-9.639571618606873,1.83758803357531,6.5829625,7.081721305847168
1661,2024-03-17 16:00:00,307.8787878787879,-9.335517876935423,1.868748053049505,6.482860833333334,6.50632905960083
1662,2024-03-17 17:00:00,315.7575757575757,-9.194129238869388,1.8308634352710786,6.191882166666667,6.162681579589844
1663,2024-03-17 18:00:00,309.6969696969697,-8.5301057519337,1.8184234692020882,5.8213665,5.667034149169922
1664,2024-03-17 19:00:00,352.42424242424244,-8.955096897030447,1.7972609619915798,5.217442833333333,4.933383464813232
1665,2024-03-17 20:00:00,67.87878787878788,-9.269987656467483,1.8753568059246244,5.8575585,4.349761009216309
1666,2024-03-17 21:00:00,10.0,-8.483677416130371,1.1340527240476486,3.436728666666667,4.657700538635254
1667,2024-03-17 22:00:00,423.3333333333333,84.46093978744803,0.11547010431586505,2.484046166666667,3.144307136535645
1668,2024-03-17 23:00:00,1525.4545454545455,-9.299350064770943,1.0594466300716572,3.266922166666667,3.664197683334351
1669,2024-03-18 00:00:00,2132.121212121212,-8.821058652105044,1.1751298464306439,3.396440666666667,3.76738452911377
1670,2024-03-18 01:00:00,1752.4242424242425,-8.170849529652607,1.8900199708215344,5.435799333333333,4.056957244873047
1671,2024-03-18 02:00:00,1663.3333333333333,-9.236618993105287,1.5831748185950498,4.743135666666666,6.691409111022949
1672,2024-03-18 03:00:00,1159.6969696969695,-10.002115521127157,1.9317764789829839,5.5817725,6.031549453735352
1673,2024-03-18 04:00:00,1487.5757575757575,-8.915709066639193,1.8682520823734097,8.078702166666666,8.697038650512695
1674,2024-03-18 05:00:00,1808.7878787878788,-8.80841327196061,1.8776039380537128,9.4574925,8.947772026062012
1675,2024-03-18 06:00:00,1774.2424242424242,-8.804327646107364,1.8595046880657595,9.451656833333333,8.878483772277832
1676,2024-03-18 07:00:00,1771.2121212121212,-9.619609364040418,1.8125793147436795,8.197980333333334,8.840143203735352
1677,2024-03-18 08:00:00,1475.1515151515152,-9.391763481780183,1.8600475944228565,6.279934833333333,7.118531227111816
1678,2024-03-18 09:00:00,877.8787878787879,84.02675580900144,0.12424120476184385,2.885983833333333,5.572312355041504
1679,2024-03-18 10:00:00,98.48484848484848,84.61196149573573,0.08964882323439136,2.52143,2.920680284500122
1680,2024-03-18 11:00:00,0.0,1.7195094862604694,1.4143540426557255,4.049223166666667,3.257060289382935
1681,2024-03-18 12:00:00,0.0,5.529356679329949,1.4458143719210017,4.233267666666666,4.518331050872803
1682,2024-03-18 13:00:00,40.30303030303031,-9.244542330921709,1.9081282628680085,5.999533833333333,5.12891674041748
1683,2024-03-18 14:00:00,188.4848484848485,-9.484906930799562,1.8876979552645916,6.496565666666666,6.708422660827637
1684,2024-03-18 15:00:00,940.9090909090908,-8.771995375016639,1.8945769509611976,9.411523333333331,6.754538536071777
1685,2024-03-18 16:00:00,1041.2121212121212,-8.986328300707966,1.7783496702127346,7.886213000000001,8.51254653930664
1686,2024-03-18 17:00:00,1032.121212121212,-9.610664265239256,1.9014060579370706,7.306781999999999,6.654948234558105
1687,2024-03-18 18:00:00,904.8484848484848,-8.96250162942754,1.8956657253470217,6.134172333333333,6.055218696594238
1688,2024-03-18 19:00:00,386.6666666666667,-8.382892569378479,1.6905466992904339,4.769479833333333,5.081277370452881
1689,2024-03-18 20:00:00,127.57575757575758,-9.654679439563463,1.8391173470064253,5.365590166666666,4.476874828338623
1690,2024-03-18 21:00:00,0.0,4.292666723657852,1.8081735661660754,5.191491500000001,4.846490859985352
1691,2024-03-18 22:00:00,0.0,17.274372090794948,0.8923781977072411,5.290134833333334,4.770294666290283
1692,2024-03-18 23:00:00,256.3636363636364,-9.27332260636996,1.8103081698954842,6.803970666666667,6.140442371368408
1693,2024-03-19 00:00:00,1678.1818181818182,-8.998182236039227,1.7856027145023463,7.541087999999999,7.972209453582764
1694,2024-03-19 01:00:00,1912.121212121212,-8.98480885750237,1.8406810097900062,7.553586666666667,7.141442775726318
1695,2024-03-19 02:00:00,2834.5454545454545,-8.933762405841803,1.8591455067157174,11.542275,7.643503189086914
1696,2024-03-19 03:00:00,2860.3030303030305,9.195299607590675,1.7435935034740804,12.56031166666666,12.30766582489014
1697,2024-03-19 04:00:00,2809.3939393939395,7.446550340608058,1.8497169809365448,12.06333333333333,12.37573909759521
1698,2024-03-19 05:00:00,2795.151515151515,-8.741801464374756,1.8606153723881595,11.75412166666667,11.26740646362305
1699,2024-03-19 06:00:00,2848.181818181818,10.599005146948546,1.5886479314650026,13.115335,11.13899421691895
1700,2024-03-19 07:00:00,2944.242424242424,9.390432985626163,1.6756446160785339,12.5818,12.80380249023438
1701,2024-03-19 08:00:00,2921.212121212121,-8.900884574696653,1.8506301082887566,10.92314166666667,11.97040176391602
